issue_key,associated_story_key,associated_epic_key,associated_epic_name,epic_link_path,linked_story_count
NXT-61514,NXT-60124,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61513,NXT-60128,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
PCS-4257,,,,none,0
NXT-61371,NXT-60124,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61370,NXT-60124,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61355,NXT-41230,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61351,NXT-60116,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61350,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-61349,NXT-41230,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
PCS-4248,,,,none,0
NXT-61336,NXT-60128,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61327,NXT-41230,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61324,NXT-41230,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61314,NXT-60116,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61311,,,,none,0
NXT-61308,NXT-57427,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
PCS-4244,,,,none,0
NXT-61264,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61263,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-61167,NXT-57427,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61166,NXT-57427,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61142,NXT-41230,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61121,NXT-61550,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,via_linked_story,1
NXT-61104,NXT-60124,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61071,NXT-60124,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61070,NXT-60124,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-61040,,,,none,0
NXT-61038,,,,none,0
PCS-4240,,,,none,0
NXT-60927,NXT-60116,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,via_linked_story,1
NXT-60876,,,,none,0
NXT-60875,NXT-59550,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60870,,,,none,0
NXT-60862,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-60851,NXT-41658,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60847,NXT-41658,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60841,NXT-57423,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-60835,,,,none,0
NXT-60827,,,,none,0
NXT-60826,,,,none,0
NXT-60822,NXT-57382,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60820,NXT-41658,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,4
NXT-60813,,,,none,0
NXT-60810,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60804,,,,none,0
NXT-60801,,,,none,0
NXT-60797,NXT-59869,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60780,NXT-41562,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,2
NXT-60759,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-60688,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-60687,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-60634,,,,none,0
NXT-60624,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,2
NXT-60541,NXT-59869,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60504,NXT-56867,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-60493,,,,none,0
PCS-4226,,,,none,0
NXT-60473,NXT-57424,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-60472,NXT-57424,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-60374,,,,none,0
NXT-60361,NXT-41562,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,5
NXT-60360,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-60359,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-60355,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-60354,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
PCS-4225,,,,none,0
NXT-60349,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-60347,NXT-56869,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-60338,NXT-57424,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-60337,,,,none,0
NXT-60327,,,,none,0
PCS-4223,,,,none,0
PCS-4222,,,,none,0
NXT-60302,NXT-57424,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-60298,,,,none,0
NXT-60297,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-60296,,,,none,0
PCS-4219,,,,none,0
NXT-60205,NXT-57424,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-60185,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-60175,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-60146,,,,none,0
NXT-60145,,,,none,0
NXT-60138,,,,none,0
NXT-60135,,,,none,0
NXT-60128,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-60124,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-60116,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-60115,NXT-58392,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-60114,,,,none,0
PCS-4212,,,,none,0
NXT-59948,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
PCS-4205,,,,none,0
NXT-59893,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-59874,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-59872,,,,none,0
NXT-59869,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-59863,,,,none,0
NXT-59849,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-59797,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-59768,NXT-41562,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59765,,,,none,0
NXT-59693,,NXT-61922,IM - Bulk Updates - Smart Tools,direct_parent,0
PCS-4199,,,,none,0
NXT-59653,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-59652,,,,none,0
NXT-59651,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-59650,,NXT-61642,IM - Bulk Inventory & Direct Menu Item Onboarding,direct_parent,0
NXT-59623,,,,none,0
NXT-59619,NXT-41562,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59616,NXT-41658,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59603,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-59594,,,,none,0
NXT-59586,,,,none,0
NXT-59581,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-59550,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-59541,NXT-57382,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59540,NXT-57382,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59534,,,,none,0
NXT-59515,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59514,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59512,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59511,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59510,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59499,NXT-56268,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,2
NXT-59495,NXT-41655,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59492,NXT-41655,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59473,NXT-57177,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-59375,NXT-56269,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59374,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59365,NXT-57382,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59363,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59286,NXT-41657,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59279,NXT-41658,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,3
NXT-59278,NXT-41657,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59223,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-59220,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-59215,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-59208,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-59180,,,,none,0
NXT-59080,,,,none,0
NXT-59049,NXT-41655,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-59028,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-59023,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58973,NXT-56869,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58956,,,,none,0
NXT-58947,,,,none,0
NXT-58944,,,,none,0
NXT-58942,NXT-58367,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-58909,,,,none,0
NXT-58903,NXT-58283,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58865,,,,none,0
NXT-58864,NXT-41562,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58856,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58855,NXT-56269,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58854,NXT-58367,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-58853,NXT-58367,NXT-64951,IM - Usability & UX Enhancements (9.X),via_linked_story,1
NXT-58852,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58851,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
PCS-4170,,,,none,0
PCS-4169,,,,none,0
NXT-58810,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58802,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58796,,,,none,0
NXT-58780,,,,none,0
NXT-58775,NXT-56378,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58772,NXT-56380,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
PCS-4163,,,,none,0
NXT-58587,NXT-56378,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58586,NXT-49321,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58585,NXT-57177,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-58584,NXT-56377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58583,NXT-56377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58582,NXT-56377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58579,NXT-41655,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58578,NXT-49321,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58577,NXT-49321,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58576,NXT-49321,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58573,,,,none,0
NXT-58572,NXT-55488,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,2
NXT-58569,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58540,NXT-41655,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58513,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58511,NXT-57377,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58510,,,,none,0
PCS-4155,,,,none,0
PCS-4154,,,,none,0
PCS-4149,,,,none,0
NXT-58442,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-58413,,,,none,0
NXT-58392,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-58367,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-58366,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-58357,,,,none,0
NXT-58356,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-58319,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,2
NXT-58315,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,2
NXT-58314,NXT-37216,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-58308,,,,none,0
NXT-58307,,,,none,0
NXT-58283,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-58243,,,,none,0
PCS-4143,,,,none,0
NXT-58215,,,,none,0
NXT-58212,NXT-56380,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
PCS-4140,,,,none,0
NXT-58204,,,,none,0
PCS-4139,,,,none,0
NXT-58148,NXT-55488,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58143,,,,none,0
NXT-58142,,,,none,0
NXT-58137,,,,none,0
NXT-58136,,,,none,0
NXT-58135,,,,none,0
PCS-4136,,,,none,0
NXT-58126,,,,none,0
NXT-58125,,,,none,0
NXT-58117,NXT-55463,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-58110,,,,none,0
NXT-58092,NXT-55463,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-58086,,,,none,0
NXT-58085,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-58052,,,,none,0
NXT-58040,NXT-55463,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-58037,,,,none,0
NXT-57968,,,,none,0
NXT-57961,NXT-41452,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-57889,,,,none,0
NXT-57861,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-57860,,,,none,0
NXT-57856,,,,none,0
NXT-57852,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-57844,,,,none,0
NXT-57843,,,,none,0
NXT-57834,,,,none,0
NXT-57832,,,,none,0
NXT-57831,NXT-54862,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-57830,,,,none,0
NXT-57829,,,,none,0
NXT-57819,NXT-55463,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-57813,NXT-41452,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-57811,,,,none,0
NXT-57794,,,,none,0
NXT-57772,,,,none,0
NXT-57751,,,,none,0
NXT-57747,,,,none,0
NXT-57743,,,,none,0
NXT-57739,,,,none,0
NXT-57738,NXT-55426,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-57729,,,,none,0
PCS-4132,,,,none,0
NXT-57696,,,,none,0
NXT-57690,,,,none,0
NXT-57637,,,,none,0
NXT-57574,,,,none,0
NXT-57573,,,,none,0
NXT-57569,,,,none,0
NXT-57568,,,,none,0
NXT-57564,,,,none,0
NXT-57559,,,,none,0
NXT-57552,,,,none,0
NXT-57486,,,,none,0
NXT-57468,,,,none,0
NXT-57466,,,,none,0
NXT-57465,,,,none,0
NXT-57456,,,,none,0
NXT-57427,,NXT-61558,IM - Item Onboarding- Excel Import/Export & Local Publishing,direct_parent,0
NXT-57424,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-57423,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-57384,,,,none,0
NXT-57383,,,,none,0
NXT-57382,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-57377,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-57314,,,,none,0
NXT-57307,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-57300,,,,none,0
NXT-57297,,,,none,0
NXT-57291,,,,none,0
NXT-57286,,,,none,0
NXT-57283,,,,none,0
NXT-57282,,,,none,0
NXT-57272,,,,none,0
NXT-57268,,,,none,0
NXT-57264,,,,none,0
NXT-57263,,,,none,0
NXT-57262,,,,none,0
NXT-57241,,,,none,0
NXT-57195,,,,none,0
NXT-57177,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
PCS-4116,,,,none,0
PCS-4114,,,,none,0
NXT-57078,,,,none,0
NXT-57075,,,,none,0
NXT-57034,,,,none,0
NXT-57004,,,,none,0
NXT-57003,,,,none,0
NXT-57002,,,,none,0
NXT-57001,,,,none,0
NXT-56994,NXT-55690,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-56988,NXT-56378,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,via_linked_story,1
NXT-56987,,,,none,0
NXT-56986,,,,none,0
NXT-56985,,,,none,0
NXT-56983,,,,none,0
NXT-56976,,,,none,0
NXT-56950,,,,none,0
NXT-56942,,,,none,0
NXT-56924,NXT-56197,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-56878,,,,none,0
NXT-56875,,,,none,0
NXT-56869,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-56867,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-56857,,,,none,0
NXT-56829,,,,none,0
NXT-56827,,,,none,0
NXT-56823,,,,none,0
NXT-56822,NXT-56197,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-56821,NXT-56197,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-56820,,,,none,0
NXT-56819,NXT-56197,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-56816,NXT-53795,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-56815,NXT-53795,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-56787,,,,none,0
NXT-56786,,,,none,0
NXT-56784,,,,none,0
NXT-56762,NXT-56197,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-56738,NXT-53532,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-56731,,,,none,0
NXT-56730,,,,none,0
NXT-56676,,,,none,0
NXT-56647,,,,none,0
NXT-56640,,,,none,0
PCS-4097,,,,none,0
NXT-56462,,,,none,0
NXT-56380,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-56379,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-56378,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-56377,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
PCS-4096,,,,none,0
NXT-56298,NXT-41452,NXT-45562,IM - Units Card Overhaul,via_linked_story,1
NXT-56269,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-56268,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-56249,,NXT-61847,IM - Bulk Item - Section Filters and Enhancements,direct_parent,0
PCS-4094,,,,none,0
NXT-56219,NXT-46678,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-56199,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-56197,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-55973,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-55885,,,,none,0
NXT-55824,,,,none,0
NXT-55690,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-55547,,,,none,0
NXT-55525,,,,none,0
NXT-55514,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-55488,,NXT-41229,IM - Bulk Item Onboarding - Ingredient Info,direct_parent,0
NXT-55463,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-55445,,,,none,0
NXT-55426,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
PCS-4068,,,,none,0
NXT-55365,,,,none,0
PCS-4065,,,,none,0
PCS-4063,,,,none,0
NXT-55306,,,,none,0
NXT-55105,,,,none,0
NXT-55040,,,,none,0
NXT-55021,,,,none,0
NXT-55018,,NXT-50666,CN27 Updates & USDA Requirements changes,direct_parent,0
NXT-54974,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-54960,NXT-54424,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-54925,NXT-52566,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-54924,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-54922,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-54916,,,,none,0
NXT-54898,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-54875,,,,none,0
NXT-54862,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-54752,,,,none,0
NXT-54747,NXT-53316,NXT-38086,Back Office - Permissions,via_linked_story,1
NXT-54737,,,,none,0
PCS-4049,,,,none,0
NXT-54702,NXT-35789,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-54661,,,,none,0
NXT-54424,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-54382,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-54354,,NXT-28546,,direct_parent,0
NXT-54312,,,,none,0
PCS-4027,,,,none,0
NXT-54229,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
PCS-4026,,,,none,0
NXT-54207,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-54206,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-54162,,,,none,0
NXT-53905,,,,none,0
PCS-4004,,,,none,0
NXT-53796,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53795,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53649,,,,none,0
PCS-3998,,,,none,0
NXT-53534,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53533,,NXT-57641,,direct_parent,0
NXT-53532,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53531,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53530,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53529,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53528,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-53492,,,,none,0
NXT-53480,,,,none,0
NXT-53475,,,,none,0
NXT-53450,,NXT-50666,CN27 Updates & USDA Requirements changes,direct_parent,0
NXT-53437,,,,none,0
NXT-53367,,,,none,0
NXT-53348,,,,none,0
NXT-53346,,,,none,0
NXT-53316,,NXT-38086,Back Office - Permissions,direct_parent,0
NXT-53314,,NXT-38086,Back Office - Permissions,direct_parent,0
NXT-53313,,NXT-38086,Back Office - Permissions,direct_parent,0
NXT-53312,,NXT-38086,Back Office - Permissions,direct_parent,0
NXT-53291,,,,none,0
NXT-53290,,,,none,0
NXT-53265,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-53193,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-53041,,,,none,0
NXT-52966,,,,none,0
NXT-52903,,,,none,0
NXT-52874,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-52850,,,,none,0
PCS-3968,,,,none,0
NXT-52662,NXT-51346,NXT-50666,CN27 Updates & USDA Requirements changes,via_linked_story,1
NXT-52643,,,,none,0
NXT-52603,,,,none,0
NXT-52569,,,,none,0
NXT-52566,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-52325,NXT-51346,NXT-50666,CN27 Updates & USDA Requirements changes,via_linked_story,1
NXT-52246,NXT-46874,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-52243,NXT-46874,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-52235,NXT-51346,NXT-50666,CN27 Updates & USDA Requirements changes,via_linked_story,1
PCS-3960,,,,none,0
NXT-52148,NXT-51346,NXT-50666,CN27 Updates & USDA Requirements changes,via_linked_story,1
PCS-3958,,,,none,0
NXT-52098,NXT-51346,NXT-50666,CN27 Updates & USDA Requirements changes,via_linked_story,1
NXT-52086,NXT-51346,NXT-50666,CN27 Updates & USDA Requirements changes,via_linked_story,1
NXT-52022,,,,none,0
NXT-51641,,,,none,0
NXT-51536,,,,none,0
NXT-51346,,NXT-50666,CN27 Updates & USDA Requirements changes,direct_parent,0
NXT-51345,,NXT-50666,CN27 Updates & USDA Requirements changes,direct_parent,0
NXT-51264,,,,none,0
NXT-51243,,,,none,0
NXT-51170,,,,none,0
NXT-51038,,,,none,0
